id,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,total_elevation_gain,kom,qom,climb_score,is_flat,custom_climb_category,country,region
18127798,"EWS 2018 Stage 4 ""The Ridge""",Ride,2309.8,-20.7,33.3,1123.2,644.6,2.4,6:37,8:07,-0.4968,False,1.0,Slovenia,Črna na Koroškem
21892596,Prevalje - Suhi Vrh (asfalt),Ride,4433.5,6.6,33.8,741.7,444.0,354.9,13:43,19:20,23.4234,False,5.0,Slovenia,Prevalje
13280492,Mežica-Žerjav,Ride,5089.0,1.0,41.9,553.4,485.9,244.0,6:56,9:15,2.44,True,0.0,Slovenia,"Mežica, Črna na Koroškem"
12854269,Kocka - Gasilski #S,Ride,3538.9,-0.9,2.7,456.0,422.4,0.0,3:27,4:19,0.0,True,0.0,Slovenia,"Prevalje, Mežica"
19013848,pik-polana,Ride,2287.5,-3.7,0.8,1906.0,1820.0,0.0,1:57,2:30,0.0,False,1.0,Slovenia,Prevalje
25111945,Črna-Žerjav,Ride,2713.9,-1.4,0.3,576.6,538.8,0.0,2:58,3:24,0.0,True,0.0,Slovenia,Črna na Koroškem
23114809,M,Ride,1811.6,-1.0,1.9,488.6,471.0,0.0,1:49,2:22,0.0,True,0.0,Slovenia,Mežica
4614731,Gcar / Juriš na Leške cerkve,Ride,1856.7,7.1,27.0,670.1,536.1,149.8,5:57,7:54,10.6358,False,4.0,Slovenia,Prevalje
9265737,Dukles spust,Ride,3083.5,-17.2,10.1,1162.2,632.6,49.3,7:03,15:23,-8.4796,False,1.0,Slovenia,Črna na Koroškem
21258171,šteha se spomladi,Ride,4889.5,7.1,22.4,754.0,407.0,347.0,15:45,21:01,24.637,False,5.0,Slovenia,Ravne na Koroškem
25571667,Protiravnški hupser,Ride,383.0,2.1,4.5,403.2,395.2,8.0,25s,31s,0.168,False,1.0,Slovenia,Prevalje
21335293,Sprint čez prevalje proti Ravnam,Ride,1105.0,-1.1,0.8,415.0,402.2,0.0,1:21,1:31,0.0,True,0.0,Slovenia,Prevalje
17750159,Borovničke (:,Ride,319.0,-17.9,-8.0,636.0,579.0,0.0,44s,1:00,0.0,False,1.0,Slovenia,Ravne na Koroškem
21974064,Kotlje - Brdinje,Ride,1485.4,-2.1,3.4,441.3,407.9,2.3,1:28,1:41,-0.0483,False,1.0,Slovenia,Ravne na Koroškem
26038138,Kotulski hupser,Ride,316.9,3.5,9.5,461.6,449.6,12.0,21s,28s,0.42,False,2.0,Slovenia,Ravne na Koroškem
17775809,Bavči Trejl,Ride,611.7,-19.0,4.5,570.0,454.0,0.0,1:29,1:35,0.0,False,1.0,Slovenia,Ravne na Koroškem
21108896,Sprint na Sance (po kolesarski),Ride,671.0,2.7,7.3,429.7,411.5,18.2,50s,1:18,0.4914,False,2.0,Slovenia,Ravne na Koroškem
7984823,Rahtel-SG,Ride,3736.1,6.4,35.6,653.2,414.3,291.4,9:52,13:13,18.6496,False,5.0,Slovenia,Slovenj Gradec
25907553,Št. Jedrt - Murko,Ride,3283.4,0.9,1.6,405.1,375.8,29.3,4:19,5:16,0.2637,True,0.0,Slovenia,Slovenj Gradec
24153401,Bukovska - Šentjanž,Ride,1658.4,-0.6,1.4,367.4,356.7,0.0,1:46,2:05,0.0,True,0.0,Slovenia,Dravograd
8264989,Krnice climb,Ride,641.6,6.9,23.0,478.8,434.3,45.3,1:02,1:32,3.1257,False,3.0,Slovenia,Slovenj Gradec
10382419,TT TNT,Ride,2913.4,-0.9,1.8,441.2,415.0,2.7,2:48,3:25,-0.0243,True,0.0,Slovenia,Slovenj Gradec
16899571,Rahtelćyć,Ride,1224.3,-21.2,30.9,671.0,412.0,9.0,3:25,4:29,-1.908,False,1.0,Slovenia,Slovenj Gradec
20490175,Murko-Pameče ravnina,Ride,1630.4,-2.4,2.4,432.0,391.7,0.0,1:54,2:10,0.0,False,1.0,Slovenia,Slovenj Gradec
10165922,Vzpon na Kaštivnik,Ride,11597.8,5.0,11.0,928.0,347.6,0.0,28:15,36:12,0.0,False,1.0,Slovenia,Vuzenica
9639358,Murko - Legen (cerkev),Ride,2588.8,2.8,10.7,479.6,407.0,76.7,4:31,5:17,2.1476,False,2.0,Slovenia,Slovenj Gradec
18373807,Kope (lastPart),Ride,1141.2,9.6,18.1,1356.6,1247.3,0.0,3:24,5:01,0.0,False,1.0,Slovenia,Mislinja
18096756,Ribnica na Pohorju climb ,Ride,3275.6,5.9,10.5,704.6,512.4,192.2,8:02,10:45,11.3398,False,4.0,Slovenia,Ribnica na Pohorju
18467203,Skok proti Rogli (do križišča),Ride,4530.2,8.4,54.4,988.5,606.1,0.0,14:53,17:33,0.0,False,1.0,Slovenia,Mislinja
4635839,Razborca Climb,Ride,1416.4,7.1,31.4,732.1,631.1,128.6,3:20,4:44,9.1306,False,4.0,Slovenia,Mislinja
6858370,vzpon Janežovski vrh - Ribnica,Ride,5818.6,4.6,21.0,716.4,438.9,317.0,13:52,16:51,14.582,False,4.0,Slovenia,"Podvelka, Ribnica na Pohorju"
21807907,Ribnica speeedline,Ride,662.4,-10.4,-5.2,690.7,621.7,0.0,,39s,0.0,False,1.0,Slovenia,Ribnica na Pohorju
25505338,DH: Rogla- Misllinja (Grabn),Ride,13052.5,-6.0,3.0,1390.3,605.3,31.2,18:00,37:39,-1.872,False,1.0,Slovenia,Mislinja
18744439,Na Pako strmi del,Ride,2347.7,9.7,45.3,951.8,723.3,0.0,9:27,13:16,0.0,False,1.0,Slovenia,Mislinja
7801330,kr. Osankarica/Klopni vrh-Pesek,Ride,2454.2,4.5,27.5,1339.0,1227.0,158.0,6:45,8:04,7.11,False,4.0,Slovenia,"Lovrenc na Pohorju, Slovenska Bistrica"
740558,Recenjak Climb,Ride,3431.17,4.6,13.1,542.8,384.6,158.2,7:33,10:20,7.2772,False,4.0,Slovenia,Lovrenc na Pohorju
18545477,Rogla Mašin žaga jezero-Pesek,Ride,748.6,6.8,18.7,1391.5,1340.7,50.8,1:30,2:38,3.4544,False,3.0,Slovenia,"Zrece, Slovenska Bistrica"
24469519,Lukanja - Pesek,Ride,9320.6,5.1,21.5,1388.6,902.0,494.9,27:17,40:34,25.2399,False,5.0,Slovenia,Slovenska Bistrica
3987362,Lehen na Pohorju Climb,Ride,818.9,10.7,27.2,557.9,468.2,90.3,2:10,2:59,9.6621,False,4.0,Slovenia,Lovrenc na Pohorju
7103190,Pesek-Rogla,Ride,2541.8,4.2,14.6,1496.5,1390.4,129.9,6:15,7:08,5.4558,False,3.0,Slovenia,"Zrece, Slovenska Bistrica"
5343115,Kumen Climb,Ride,517.9,21.8,46.6,1249.4,1136.4,113.0,45s,55s,24.634,False,5.0,Slovenia,Lovrenc na Pohorju
12302977,heal points ,Ride,4425.9,8.0,45.0,815.0,462.4,470.9,14:46,19:47,37.672,False,5.0,Slovenia,Podvelka
7492053,Osankarica - zadnji klanec,Ride,2055.6,9.0,23.3,1153.8,967.8,186.0,7:38,9:12,16.74,False,5.0,Slovenia,Slovenska Bistrica
3987350,Činžat,Ride,2317.2,6.2,20.0,408.8,266.0,144.8,5:19,8:31,8.9776,False,4.0,Slovenia,"Lovrenc na Pohorju, Ruše"
18295341,Sp. Slemen,Ride,317.6,1.8,10.9,291.8,282.0,9.8,10s,24s,0.1764,False,2.0,Slovenia,Selnica ob Dravi
15427493,Ošelj - Urh,Ride,1508.5,4.6,38.0,911.7,841.6,70.1,4:16,7:01,3.2246,False,3.0,,Slovenska Bistrica
24426853,Činžat vzpon,Ride,1326.9,7.5,12.7,403.8,304.4,99.4,3:25,5:38,7.455,False,4.0,Slovenia,Lovrenc na Pohorju
8180667,Zadni kilometer Areh,Ride,870.4,7.1,22.0,1263.3,1201.6,64.4,1:44,2:30,4.5724,False,3.0,Slovenia,Slovenska Bistrica
12806140,Ruše - Ciproš,Ride,5758.7,7.3,48.4,756.6,337.1,673.3,16:39,22:51,49.1509,False,5.0,Slovenia,Ruše
18240035,Ruše-Činžat,Ride,5687.9,2.6,17.1,432.0,276.0,189.0,10:54,13:50,4.914,False,3.0,Slovenia,"Lovrenc na Pohorju, Ruše"
25334655,Klopni vrh-Areh,Ride,16201.4,0.0,24.4,1278.2,1052.1,376.9,43:09,1:04:35,0.0,True,0.0,Slovenia,"Lovrenc na Pohorju, Slovenska Bistrica"
12789700,Areh,Ride,14545.9,5.9,13.5,1232.2,370.8,861.4,34:49,43:03,50.8226,False,5.0,Slovenia,"Hoce-Slivnica, Slovenska Bistrica"
27487201,dragon trail,Ride,928.0,-18.8,0.0,567.2,392.6,0.0,2:21,3:27,0.0,False,1.0,Slovenia,Maribor
26536010,pogla start:),Ride,306.0,-4.1,-1.3,1047.8,1035.2,0.0,31s,45s,0.0,False,1.0,Slovenia,Maribor
26005415,Fontana kicker,Ride,304.6,4.9,10.5,278.6,263.6,15.0,19s,28s,0.735,False,2.0,Slovenia,Maribor
1056616,Hočka,Ride,5413.91,8.4,18.0,700.0,244.0,456.0,16:02,,38.304,False,5.0,Slovenia,Hoce-Slivnica
17248374,Bolnica - Rečnik,Ride,5691.7,-6.2,-3.0,732.0,376.6,0.0,5:34,6:20,0.0,False,1.0,Slovenia,Hoce-Slivnica
21212012,Kopivnik climb ,Ride,1658.7,8.5,17.8,481.0,340.2,140.8,4:46,5:54,11.968,False,4.0,Slovenia,Race-Fram
21084478,Dobrovce-Dravski Dvor TT,Ride,1070.6,0.0,7.3,271.8,268.6,5.4,1:12,1:38,0.0,True,0.0,Slovenia,Miklavž na Dravskem polju
1019478,Celestrina 17 C Climb,Ride,1639.45,6.9,98.8,318.0,205.4,112.6,3:18,6:13,7.7694,False,4.0,Slovenia,Maribor
14373106,Rečnik -> first U turn ,Ride,693.1,5.5,7.4,354.4,316.0,38.4,1:16,1:45,2.112,False,2.0,Slovenia,Hoce-Slivnica
21065159,Od prvega do drugega nadvoza,Ride,1434.8,0.0,5.0,272.4,269.0,3.4,1:23,1:47,0.0,True,0.0,Slovenia,Hoce-Slivnica
2511009,vurberg,Ride,1767.64,5.7,19.2,354.4,254.3,104.292,4:03,5:22,5.944644,False,3.0,Slovenia,Duplek
4440684,Vzpon Vurberg (from South),Ride,1611.8,3.2,9.5,321.8,270.8,51.0,2:13,3:24,1.632,False,2.0,Slovenia,"Duplek, Ptuj"
7245939,LOŽANE-CELESTRINA (vrh hriba),Ride,3037.9,3.7,11.2,345.8,234.2,116.2,5:43,7:43,4.2994,False,3.0,Slovenia,"Maribor, Pesnica"
9178050,Sp.Volicina-Zavrh RiP,Ride,1923.6,6.5,20.6,311.8,187.0,129.4,2:31,7:05,8.411,False,4.0,Slovenia,Lenart
25533139,Ob Kanalu kontra,Ride,1397.7,-0.8,4.9,292.4,276.4,3.4,1:19,1:41,-0.0272,True,0.0,Slovenia,Maribor
2241005,zavrh,Ride,1136.35,9.9,21.1,358.7,242.6,116.49,3:34,6:06,11.53251,False,4.0,Slovenia,Lenart
15267344,Zg.Korena RiP,Ride,943.3,6.2,23.0,290.6,230.0,60.6,2:23,3:18,3.7572,False,3.0,Slovenia,Duplek
4195287,"Vrtec - ""Dedinje""",Ride,935.7,5.2,12.8,314.0,265.2,50.6,1:49,2:53,2.6312,False,2.0,Slovenia,Ptuj
9563273,Janežovci - Dolič Climb,Ride,531.8,6.6,10.5,298.0,262.8,35.2,47s,1:08,2.3232,False,2.0,Slovenia,Destrnik
27614567,Hupser Vide Alič,Ride,305.2,7.1,17.6,257.8,233.0,24.8,33s,1:25,1.7608,False,2.0,Slovenia,Ptuj
7830608,Hrastovec Voličina RiP,Ride,1358.5,6.5,16.0,325.4,237.4,88.0,3:00,4:25,5.72,False,3.0,Slovenia,Lenart
21982232,Biš ,Ride,587.2,2.0,5.0,224.2,211.4,12.8,22s,50s,0.256,False,2.0,Slovenia,Trnovska vas
1849547,Brengova 54 Climb,Ride,1359.15,7.1,18.0,327.8,231.6,96.2,3:06,3:28,6.8302,False,4.0,Slovenia,Cerkvenjak
2018499,Zagorci 712,Ride,1028.84,5.7,10.7,259.8,200.2,59.612,2:06,2:59,3.397884,False,3.0,Slovenia,"Sveti Jurij, Juršinci"
6991944,Hlaponci-Kukava,Ride,1022.2,8.3,20.8,295.4,210.4,85.0,3:09,4:55,7.055,False,4.0,Slovenia,Juršinci
14598996,Vitomarci climb from nord (1.step),Ride,548.6,6.7,23.3,260.4,223.4,37.0,1:03,1:22,2.479,False,2.0,Slovenia,Sveti Andraž v Slovenskih Goricah
21466926,svetii jurij ob ščavnici,Ride,380.2,4.1,12.2,218.3,202.6,15.7,28s,48s,0.6437,False,2.0,Slovenia,Sveti Jurij
2673240,Koračice 28 Climb,Ride,1825.85,4.5,14.5,308.5,227.0,82.9841,3:44,5:16,3.7342845,False,3.0,Slovenia,Sveti Tomaž
18927857,Sveti Tomaž climb (steep part),Ride,504.6,7.5,14.4,301.8,264.0,37.8,1:07,1:39,2.835,False,2.0,Slovenia,Sveti Tomaž
24218956,mimo picekov - smer Boreci,Ride,1080.8,-0.2,0.6,193.8,192.0,0.0,1:21,1:33,0.0,True,0.0,Slovenia,Križevci
4690996,grabsinci,Ride,2100.3,3.9,21.8,309.6,224.8,118.4,3:25,4:45,4.6176,False,3.0,Slovenia,"Sveti Jurij, Juršinci"
4829744,Drakovci (climb),Ride,786.8,5.0,23.7,245.2,205.6,39.6,1:21,2:18,1.98,False,2.0,Slovenia,Sveti Jurij
21651871,Mimo Blaguškega jezera,Ride,582.5,6.5,19.4,251.4,213.2,38.2,55s,1:24,2.483,False,2.0,Slovenia,Sveti Jurij
10489055,Zamušani - Prerad,Ride,633.6,9.0,19.9,295.3,238.0,0.0,2:05,3:00,0.0,False,1.0,Slovenia,Gorišnica
12185688,Juršovka,Ride,1021.2,5.3,19.5,241.0,186.3,54.7,2:28,3:14,2.8991,False,3.0,Slovenia,Ljutomer
24626145,Nadvoz Ljutomer,Ride,343.5,0.8,5.3,184.6,177.8,6.8,24s,31s,0.0544,True,0.0,Slovenia,Ljutomer
24304742,Slamnjak - strmi del,Ride,490.6,8.4,15.2,312.6,271.6,41.0,1:16,2:00,3.444,False,3.0,Slovenia,Ljutomer
12185599,Juršovka,Ride,423.3,11.1,25.2,241.9,194.1,47.8,58s,1:22,5.3058,False,3.0,Slovenia,Ljutomer
14105313,Branoslavci - Cezanjevci,Ride,1204.2,-0.5,6.0,141.0,130.2,7.4,1:28,1:47,-0.037,True,0.0,Slovenia,Ljutomer
2652380,Radomerščak 19 Climb,Ride,1847.77,4.7,21.1,273.6,186.0,87.6,4:46,7:44,4.1172,False,3.0,Slovenia,Ormož
3785821,Nunska graba 1,Ride,988.999,6.7,23.1,269.5,202.9,83.3479,3:17,4:42,5.5843093,False,3.0,Slovenia,Ljutomer
2649829,Ilovci Climb,Ride,943.289,9.4,15.8,329.2,240.6,88.6,2:52,4:31,8.3284,False,4.0,Slovenia,Ljutomer
11698410,Žižki - V. Polana,Ride,1328.4,-0.2,0.0,177.6,175.4,0.0,1:39,1:56,0.0,True,0.0,Slovenia,Črenšovci
9840379,Climb XL Lendavske gorice,Ride,170.2,13.6,27.7,235.4,212.2,23.3,41s,1:10,3.1688,False,3.0,Slovenia,Lendava
24727111,Sam butli grejo s cestnim na Jamnico,Ride,1371.6,8.7,16.2,573.0,454.2,118.8,2:10,7:11,10.3356,False,4.0,Slovenia,Prevalje
12278721,Šentanel climb,Ride,3091.1,7.9,29.0,741.4,494.1,269.9,5:00,15:14,21.3221,False,5.0,Slovenia,Prevalje
12883268,Šprint Kupnik - Strojna,Ride,1159.6,5.9,49.7,1028.9,923.0,120.3,2:56,,7.0977,False,4.0,Slovenia,Ravne na Koroškem
9163230,Skok na Reht / Mežica -Reht,Ride,2257.3,7.6,21.7,665.2,488.4,177.0,5:53,8:38,13.452,False,4.0,Slovenia,Mežica
13055785,Ravne - Podklanc,Ride,6060.4,-0.7,26.0,424.2,339.6,213.2,5:15,6:26,-1.4924,True,0.0,Slovenia,"Dravograd, Ravne na Koroškem"
23404875,Pune bombe mimo kepov,Ride,442.8,-1.2,1.7,348.6,342.1,0.0,26s,31s,0.0,True,0.0,Slovenia,Dravograd
21982130,Libeliška Gora \|/,Ride,2239.8,9.2,23.3,661.2,455.2,206.0,8:37,10:08,18.952,False,5.0,Slovenia,Dravograd
14414627,Šentjanž - Bukovska,Ride,1652.1,0.3,7.7,372.9,353.1,19.8,2:03,2:26,0.0594,True,0.0,Slovenia,Dravograd
14809274,krizisce- cerkev sv.danijel,Ride,1644.4,9.9,23.5,834.5,671.0,163.5,6:06,7:24,16.1865,False,5.0,Slovenia,Dravograd
21261332,Ojstrica ,Ride,8253.5,7.3,17.9,790.6,191.6,599.0,26:20,30:37,43.727,False,5.0,Slovenia,Dravograd
23304828,Trbonje - Dravograd,Ride,6144.0,0.0,5.7,353.6,338.6,40.0,7:55,9:10,0.0,True,0.0,Slovenia,Dravograd
16264456,mrtva reka,Ride,3625.7,2.4,23.6,454.8,367.1,93.7,5:57,7:36,2.2488,False,2.0,Slovenia,"Dravograd, Slovenj Gradec"
14177083,Sv.Danijel climb,Ride,4388.8,7.4,48.1,671.4,347.5,0.0,13:51,18:38,0.0,False,1.0,Slovenia,Dravograd
26153797,mrtva reka down,Ride,3726.7,-2.2,2.4,446.6,365.5,0.0,4:05,4:29,0.0,False,1.0,Slovenia,"Dravograd, Slovenj Gradec"
27506765,Muta - Radle,Ride,4253.9,0.7,17.0,360.0,314.5,48.1,6:36,8:17,0.3367,True,0.0,Slovenia,"Radlje ob Dravi, Vuzenica"
17802248,Vuzenica - Sv Primož,Ride,7080.4,4.2,13.9,608.6,309.0,299.6,16:51,20:56,12.5832,False,4.0,Slovenia,Vuzenica
20850764,Scharfer als Schnaps vom Maks,Ride,534.9,11.8,33.3,531.3,468.4,62.9,1:08,1:54,7.4222,False,4.0,Slovenia,Radlje ob Dravi
2450616,Sv. Anton Na Pohorju 139 141 Climb,Ride,1986.7,5.0,7.8,1007.6,907.5,100.067,4:56,6:07,5.00335,False,3.0,Slovenia,Vuzenica
15042246,TT krožni - kolesarska,Ride,843.7,-1.4,-0.7,341.2,329.4,0.0,42s,58s,0.0,True,0.0,,Radlje ob Dravi
27742929,Nova kolesarska ,Ride,1842.6,-0.1,1.3,324.4,322.6,0.0,2:23,2:54,0.0,True,0.0,Slovenia,Vuzenica
15950382,Bajsov vrh,Ride,1895.4,6.6,40.4,609.3,465.1,0.0,5:40,8:03,0.0,False,1.0,Slovenia,Radlje ob Dravi
15640881,Osovrazenec,Ride,492.0,14.4,49.4,393.5,322.3,0.0,54s,1:07,0.0,False,1.0,Slovenia,Podvelka
13261272,Javnik vzpon,Ride,402.1,2.3,6.7,322.8,310.4,12.4,35s,50s,0.2852,False,2.0,,Podvelka
21126629,Vurmat hupserl,Ride,733.0,2.1,5.4,334.6,318.6,16.0,1:13,1:31,0.336,False,2.0,Slovenia,Lovrenc na Pohorju
11688792,Odcep (Duh - Žavcar) - Žavcar,Ride,1759.8,7.5,39.7,716.5,581.6,158.7,5:44,8:55,11.9025,False,4.0,Slovenia,Selnica ob Dravi
6894756,urban vzpon,Ride,2532.3,8.4,39.7,558.7,346.0,271.8,8:07,10:54,22.8312,False,5.0,Slovenia,Maribor
1224532,Gaj,Ride,8768.66,3.1,9.2,625.8,352.4,278.6,17:14,23:50,8.6366,False,4.0,Slovenia,Maribor
13037018,Hupser Rošpoh,Ride,226.5,10.0,13.5,350.8,328.2,22.6,24s,36s,2.26,False,2.0,Slovenia,Maribor
6956261,Gaj-Urban,Ride,4844.4,0.2,26.9,580.3,497.3,227.4,9:40,11:58,0.4548,True,0.0,Slovenia,Maribor
2558986,gaj,Ride,984.482,5.9,27.6,586.2,510.1,88.3041,2:24,2:50,5.2099419,False,3.0,Slovenia,Maribor
1354577,Rošpoh   Del Climb,Ride,2030.2,9.7,28.0,434.2,237.6,196.6,7:26,10:32,19.0702,False,5.0,Slovenia,Kungota
16028204,Narrow fence off-camber fun,Ride,493.3,-2.3,14.1,403.9,388.9,0.0,57s,1:24,0.0,False,1.0,Slovenia,Maribor
24899716,Porsche to Hofer attack!,Ride,896.1,4.2,7.2,294.4,256.4,38.0,1:23,2:08,1.596,False,2.0,Slovenia,Maribor
19055172,Streliška finish,Ride,417.9,-0.3,1.0,156.6,155.0,0.0,26s,31s,0.0,True,0.0,Slovenia,Maribor
7435658,Piramida Climb (chapel),Ride,985.0,10.5,45.2,435.0,328.0,133.0,3:33,5:53,13.965,False,4.0,Slovenia,Maribor
12645323,Vukovski dol climb 3,Ride,1140.1,6.2,13.3,327.4,256.2,71.2,2:27,3:27,4.4144,False,3.0,Slovenia,Pesnica
12756452,Črni les - vzpon,Ride,518.0,3.3,7.8,268.8,251.6,17.2,29s,1:05,0.5676,False,2.0,Slovenia,Lenart
21302935,Sp. Jakobski vzpon - RiP,Ride,900.7,6.7,18.6,407.4,347.0,60.4,2:02,2:37,4.0468,False,3.0,Slovenia,Pesnica
9393616,Hrastovec-Črni les sprint,Ride,1542.7,0.3,4.7,247.0,241.0,14.0,1:26,1:52,0.042,True,0.0,Slovenia,Lenart
8015968,dragučova-razcep,Ride,425.1,6.8,11.1,312.3,283.4,28.9,39s,1:19,1.9652,False,2.0,Slovenia,Maribor
20859196,Jurovski climb,Ride,632.5,4.7,14.5,294.2,263.6,30.6,1:01,1:45,1.4382,False,2.0,Slovenia,Sveti Jurij v Slovenskih goricah
8459903,riba ribnik vzpon,Ride,602.3,10.1,17.2,422.0,361.2,60.8,1:56,2:12,6.1408,False,3.0,Slovenia,Šentilj
19163368,Up to Lenart,Ride,683.1,2.5,5.9,392.8,376.0,16.8,52s,1:04,0.42,False,2.0,Slovenia,Lenart
1043732,Sv. Ana V Slov. Goricah 35 Climb,Ride,1122.19,8.5,29.8,295.2,200.0,95.2,3:10,5:11,8.092,False,4.0,Slovenia,Sveta Ana
21971544,Obrat - Benedikt sprint,Ride,1358.4,0.0,1.5,239.2,234.8,4.2,1:28,1:47,0.0,True,0.0,Slovenia,Benedikt
12424495,Froleh - Sv. Ana Climb,Ride,1076.7,6.1,21.5,355.2,289.5,65.7,1:55,2:22,4.0077,False,3.0,Slovenia,Sveta Ana
23467096,Rodmošci Climb,Ride,2244.9,3.3,23.2,298.8,224.6,85.4,5:28,8:13,2.8182,False,2.0,Slovenia,Gornja Radgona
27506858,Od Pučka do Šumaka,Ride,1199.4,-1.0,5.9,301.9,283.1,8.3,1:35,2:06,-0.083,True,0.0,Slovenia,Gornja Radgona
26136609,Dobrava-mimo Hedvike,Ride,1100.2,-3.3,3.3,252.3,212.5,3.8,1:13,1:31,-0.1254,False,1.0,Slovenia,Gornja Radgona
24679081,Stavešinski Vrh Climb,Ride,834.9,7.3,18.6,273.2,212.4,60.8,2:32,4:48,4.4384,False,3.0,Slovenia,Gornja Radgona
2182085,Police,Ride,1217.54,4.9,12.5,299.6,239.6,60.731,2:31,3:19,2.975819,False,3.0,Slovenia,Gornja Radgona
12492103,Okoslavci 1,Ride,788.6,8.1,10.8,276.4,212.6,63.8,1:47,2:47,5.1678,False,3.0,Slovenia,Radenci
10874376,Atilova pot - Radenci,Ride,263.0,14.4,30.6,278.2,240.4,37.4,43s,1:07,5.3856,False,3.0,Slovenia,Radenci
23917588,ob Muri M.Črnci - Krog Brod,Ride,2022.2,-0.1,0.6,192.6,190.4,0.0,3:31,5:33,0.0,True,0.0,Slovenia,"Radenci, Križevci"
23735975,čez Muro v Radence,Ride,650.8,-0.2,0.9,203.3,200.4,0.0,36s,1:00,0.0,True,0.0,Slovenia,Radenci
24143422,odcep ribniki Hrastje-Mota - brod,Ride,3579.7,-0.2,6.2,199.2,188.0,33.0,7:39,10:03,-0.066,True,0.0,Slovenia,"Radenci, Križevci"
20363468,Zasadi,Ride,1079.2,3.7,9.6,236.4,194.9,41.5,1:56,2:33,1.5355,False,2.0,Slovenia,"Sveti Jurij, Križevci"
25994778,Podvoz Lendavska,Ride,490.4,0.2,4.6,192.1,186.5,5.6,33s,41s,0.0112,True,0.0,Slovenia,Murska Sobota
23805010,mimo Kroške kamešnice na vzhod,Ride,638.1,0.1,2.0,190.1,188.5,0.0,1:08,1:23,0.0,True,0.0,Slovenia,Murska Sobota
23749295,kolesarska MS Bakovska -krozno obvoznica,Ride,688.3,0.0,0.0,-500.0,-500.0,0.0,45s,56s,0.0,True,0.0,Slovenia,Murska Sobota
22192690,Mimo mlina,Ride,1945.4,0.2,2.9,186.4,182.3,4.1,3:36,4:23,0.0082,True,0.0,Slovenia,"Ljutomer, Križevci"
13887181,Dokležovje - Otok Ljubezni ,Ride,2489.2,-0.2,0.6,174.6,170.0,0.0,4:54,6:04,0.0,True,0.0,Slovenia,Veržej
24816085,Kroški S,Ride,1222.5,0.0,0.9,190.0,189.3,0.0,1:43,2:02,0.0,True,0.0,Slovenia,Murska Sobota
25602594,AC Gančani,Ride,318.1,1.9,4.6,184.6,178.2,6.4,24s,32s,0.1216,False,1.0,Slovenia,Beltinci
20538712,nadvoz renkovci,Ride,321.8,2.0,4.8,184.7,177.9,6.8,22s,28s,0.136,False,1.0,Slovenia,Beltinci
25714637,nadvoz Turnišče (s severa),Ride,319.8,2.4,5.3,177.5,169.5,8.0,22s,27s,0.192,False,2.0,Slovenia,Turnišče
7163755,Črenšovci - Gomilica,Ride,2661.9,-0.1,3.2,173.0,166.3,3.7,2:56,3:39,-0.0037,True,0.0,Slovenia,"Črenšovci, Turnišče"
23303471,Od tineka do kantine,Ride,2693.9,0.0,9.7,173.6,170.4,3.2,6:11,10:30,0.0,True,0.0,Slovenia,Ljutomer
7844461,Strehovci Levo,Ride,1255.1,5.4,13.5,189.6,121.0,70.8,2:49,5:13,3.8232,False,3.0,Slovenia,Dobrovnik
10631113,Lipovski nadvoz from south,Ride,289.1,2.8,6.4,186.6,178.4,9.2,13s,30s,0.2576,False,2.0,Slovenia,Beltinci
25010162,Noršinci - dvorec,Ride,2622.3,0.0,1.4,188.1,185.7,0.0,3:33,4:13,0.0,True,0.0,Slovenia,"Moravske Toplice, Murska Sobota"
22016440,Dobronak UP,Ride,3109.8,1.5,13.1,228.4,180.6,52.2,4:33,5:25,0.783,False,2.0,Slovenia,"Dobrovnik, Kobilje"
4003976,dobrovnik-kobilje,Ride,1055.6,3.7,8.1,227.0,187.8,39.2,1:47,2:07,1.4504,False,2.0,Slovenia,"Dobrovnik, Kobilje"
12613369,Gomilica - Turnišče,Ride,2099.4,-0.1,2.8,170.6,167.0,5.1,2:25,2:48,-0.0051,True,0.0,Slovenia,Turnišče
10804326,Dobrovnik - Turnišče,Ride,3262.4,0.0,3.3,171.0,165.5,13.0,3:36,4:11,0.0,True,0.0,Slovenia,"Dobrovnik, Turnišče"
26349751,MTB - Bukovniško jezero - Strehovske gorice,Ride,639.4,10.8,17.5,261.8,192.6,69.2,2:28,3:50,7.4736,False,4.0,Slovenia,Dobrovnik
10804308,Hotiza - Žižki,Ride,3769.3,0.1,5.1,169.0,163.0,16.2,4:56,5:37,0.0162,True,0.0,Slovenia,"Lendava, Črenšovci"
4522959,Dolgovaške gorice climb,Ride,1953.6,5.7,16.4,281.4,170.7,113.8,4:34,5:43,6.4866,False,3.0,Slovenia,Lendava
747907,Gaj Nad Mariborom Climb,Ride,2244.29,3.8,14.0,351.6,266.0,85.6,4:38,6:49,3.2528,False,3.0,Slovenia,"Kungota, Maribor"
2018563,Sladkogorska cesta 438,Ride,1188.4,5.0,7.4,332.6,272.7,59.83,2:15,3:20,2.9915,False,3.0,Slovenia,Šentilj
7518110,Šentiljska cesta vzpon (do vrha),Ride,3594.9,3.2,9.2,364.6,251.0,0.0,5:38,9:13,0.0,False,1.0,Slovenia,Šentilj
